Event Name,ROTGP,Event Name,RaW,Event Name,TTN,Event Name,RtO,Event Name,HXB,Event Name,AM,Event Name,TTN,Event Name,Bo4T 2,Event Name,Bo4T 1,Event Name,ROTGP,Event Name,HoD,Event Name,RaW,Event Name,TTN,Event Name,RaW,Event Name,TDW,Event Name,TGT,Event Name,RaW,Event Name,TTN,Event Name,AWR,Event Name,AM,Event Name,RaW,Event Name,HoD,Event Name,RaW,Event Name,RtO,Event Name,TGT,Event Name,ROTGP,Event Name,TDW,Event Name,AWR,Event Name,TE,Event Name,TGT,Event Name,TDW,Event Name,HoD,Event Name,AWR,Event Name,RaW,Event Name,TDW,Event Name,RaW,Event Name,TE,Event Name,RtO,Event Name,RaW,Event Name,TDW,Event Name,ROTGP,Event Name,RtO,Event Name,RaW,Event Name,Bo4T 2,Event Name,Bo4T 1,Event Name,RaW,Event Name,AWR,Event Name,RaW,Event Name,TE,Event Name,TDW,Event Name,RaW,Event Name,RtO,Event Name,RaW,Event Name,Bo4T 2,Event Name,Bo4T 1,Event Name,HoD
Emissary,0.4452,Emissary,0,Emissary,0.9357,Emissary,0.8259,Emissary,0.7,ThaBombs,0,ThaBombs,0.5857,ThaBombs,0.4857,ThaBombs,0.6698,ThaBombs,0,ThaBombs,0,ThaBombs,0,ThaBombs,0,ThaBombs,0,ThaBombs,0,ThaBombs,0,ThaBombs,0,ThaBombs,0,ThaBombs,0,ThaBombs,0.0586,ThaBombs,0,ThaBombs,0.1758,ThaBombs,0.0625,ThaBombs,0.163,ThaBombs,0,ThaBombs,0.4192,ThaBombs,0.2333,ThaBombs,0.44,ThaBombs,0.1561,ThaBombs,0,ThaBombs,0.2426,ThaBombs,0.293,ThaBombs,0.44,ThaBombs,0.05,ThaBombs,0.2352,ThaBombs,0.45,ThaBombs,0.2741,ThaBombs,0.4852,ThaBombs,0.6125,ThaBombs,0.237,ThaBombs,0.4225,ThaBombs,0,ThaBombs,0.6417,ThaBombs,0.5841,ThaBombs,0.6794,Diviodurr,0,Diviodurr,0,Diviodurr,0,Diviodurr,0,Diviodurr,0,Diviodurr,0,Rooster,0.2852,Rooster,0.2458,,,Rooster,0.1873,Rooster,
cmikaitis,0.0000,cmikaitis,0,cmikaitis,0,cmikaitis,0,cmikaitis,0,cmikaitis,0,cmikaitis,0,cmikaitis,0,cmikaitis,0,cmikaitis,0,cmikaitis,0,cmikaitis,0,cmikaitis,0,cmikaitis,0,cmikaitis,0,cmikaitis,0,cmikaitis,0.2417,cmikaitis,0.5857,cmikaitis,0.276,cmikaitis,0.2939,cmikaitis,0.075,cmikaitis,0.0183,cmikaitis,0.0208,cmikaitis,0.0259,cmikaitis,0.1556,cmikaitis,0.3385,cmikaitis,0,cmikaitis,0.28,cmikaitis,0.1115,cmikaitis,0.2356,cmikaitis,0.15,cmikaitis,0.4762,cmikaitis,0.096,cmikaitis,0.0583,cmikaitis,0.2333,cmikaitis,0.05,cmikaitis,0.2496,cmikaitis,0.4741,cmikaitis,0,cmikaitis,0,cmikaitis,0,cmikaitis,0,cmikaitis,0,cmikaitis,0,cmikaitis,0,Emissary,0.6083,Emissary,1,Emissary,0.6083,Emissary,0.7265,Emissary,0.5093,Emissary,0,HBURGER,0,HBURGER,0,,,HBURGER,0,HBURGER,
greywolf,0.0959,greywolf,0.1583,greywolf,0.2643,greywolf,0.1852,Rooster,0,Rooster,0,Rooster,0,Rooster,0,Rooster,0,Rooster,0,Rooster,0,Rooster,0,Rooster,0,Rooster,0,Rooster,0,Rooster,0,Rooster,0,Rooster,0,Rooster,0,Rooster,0,Rooster,0,Rooster,0,Rooster,0,Rooster,0,Rooster,0,Rooster,0,Rooster,0,Rooster,0,Rooster,0,Rooster,0,Rooster,0,Rooster,0,Rooster,0,Rooster,0,Rooster,0,Rooster,0,Rooster,0,Rooster,0,Rooster,0,Rooster,0.0519,Rooster,0.3662,Rooster,0,Rooster,0,Rooster,0,Rooster,0,GoFreo,0,GoFreo,0,GoFreo,0,GoFreo,0,GoFreo,0,GoFreo,0,Emissary,0.5556,Emissary,0.7833,,,Emissary,0.5968,Emissary,
MongkokKid,0.0240,MongkokKid,0,MongkokKid,0,MongkokKid,0.4222,HBURGER,0,HBURGER,0,HBURGER,0,HBURGER,0,HBURGER,0,HBURGER,0,HBURGER,0,HBURGER,0,HBURGER,0,HBURGER,0,HBURGER,0,HBURGER,0,HBURGER,0,HBURGER,0,HBURGER,0,HBURGER,0,HBURGER,0,HBURGER,0,HBURGER,0,HBURGER,0,HBURGER,0,HBURGER,0,HBURGER,0,HBURGER,0,HBURGER,0,HBURGER,0,HBURGER,0,HBURGER,0,HBURGER,0,HBURGER,0,HBURGER,0,HBURGER,0,HBURGER,0,HBURGER,0,HBURGER,0,HBURGER,0,HBURGER,0,HBURGER,0,HBURGER,0,HBURGER,0,HBURGER,0,GreyWolf,0.2833,GreyWolf,1,GreyWolf,0.3333,GreyWolf,0.1766,GreyWolf,0.2389,GreyWolf,0.1,GoFreo,0,GoFreo,0,,,GoFreo,0,GoFreo,
Rooster,0.0000,Rooster,0,Rooster,0,Rooster,0,MongkokKid,0.1214,MongkokKid,0,MongkokKid,0,MongkokKid,0.1778,MongkokKid,0,MongkokKid,0.0514,MongkokKid,0,MongkokKid,0,MongkokKid,0.2286,MongkokKid,0,MongkokKid,0.0759,MongkokKid,0.0378,MongkokKid,0.2417,MongkokKid,0.4429,MongkokKid,0.06,MongkokKid,0.2577,MongkokKid,0,MongkokKid,0.1868,MongkokKid,0.075,MongkokKid,0,MongkokKid,0.1933,MongkokKid,0,MongkokKid,0.1056,MongkokKid,0.12,MongkokKid,0.0818,MongkokKid,0.2311,MongkokKid,0.0222,MongkokKid,0.0696,MongkokKid,0.12,MongkokKid,0,MongkokKid,0.3426,MongkokKid,0.075,MongkokKid,0,MongkokKid,0,MongkokKid,0,MongkokKid,0,MongkokKid,0.2887,MongkokKid,0,MongkokKid,0.075,MongkokKid,0.0571,MongkokKid,0.3111,Gypsiemerald,0,Gypsiemerald,0,Gypsiemerald,0,Gypsiemerald,0,Gypsiemerald,0,Gypsiemerald,0,cmikaitis,0.5556,cmikaitis,0.5833,,,cmikaitis,0.4444,cmikaitis,
HBURGER,0.0000,HBURGER,0,HBURGER,0,HBURGER,0,GoFreo,0,GoFreo,0,GoFreo,0,GoFreo,0,GoFreo,0,GoFreo,0,GoFreo,0,GoFreo,0,GoFreo,0,GoFreo,0,GoFreo,0,GoFreo,0,GoFreo,0,GoFreo,0,GoFreo,0,GoFreo,0,GoFreo,0,GoFreo,0,GoFreo,0,GoFreo,0,GoFreo,0,GoFreo,0,GoFreo,0,GoFreo,0,GoFreo,0,GoFreo,0,GoFreo,0,GoFreo,0,GoFreo,0,GoFreo,0,GoFreo,0,GoFreo,0,GoFreo,0,GoFreo,0,GoFreo,0,GoFreo,0,GoFreo,0,GoFreo,0,GoFreo,0,GoFreo,0,GoFreo,0,HBURGER,0,HBURGER,0,HBURGER,0,HBURGER,0,HBURGER,0,HBURGER,0,Jayariel,0.0296,Jayariel,0,,,Jayariel,0,Jayariel,
Jayariel,0.0103,Jayariel,0,Jayariel,0,Jayariel,0,Jayariel,0,Jayariel,0,Jayariel,0,Jayariel,0,Jayariel,0,Jayariel,0,Jayariel,0,Jayariel,0,Jayariel,0.1857,Jayariel,0,Jayariel,0,Jayariel,0,Jayariel,0,Jayariel,0.2429,Jayariel,0.452,Jayariel,0.0394,Jayariel,0,Jayariel,0,Jayariel,0.0417,Jayariel,0,Jayariel,0,Jayariel,0.1769,Jayariel,0,Jayariel,0,Jayariel,0,Jayariel,0,Jayariel,0,Jayariel,0,Jayariel,0.128,Jayariel,0,Jayariel,0,Jayariel,0.0208,Jayariel,0.0142,Jayariel,0,Jayariel,0,Jayariel,0.1815,Jayariel,0.0141,Jayariel,0,Jayariel,0,Jayariel,0.0857,Jayariel,0,Jayariel,0,Jayariel,0.164,Jayariel,0,Jayariel,0,Jayariel,0,Jayariel,0,GreyWolf,0.2741,GreyWolf,0.2,,,GreyWolf,0.1524,GreyWolf,
GoFreo,0.0000,GoFreo,0,GoFreo,0,GoFreo,0,Torbar,0.7429,Torbar,0,Janjers,0.6071,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,Quiddajj,0,Quiddajj,0.5348,Quiddajj,0,,0,,0,,0,,0,,0,,0,Diviodurr,0,Diviodurr,0,Diviodurr,0,Diviodurr,0,Diviodurr,0,Diviodurr,0,Diviodurr,0,Diviodurr,0,Diviodurr,0,Diviodurr,0,Diviodurr,0,Diviodurr,0,Diviodurr,0,Diviodurr,0,Diviodurr,0,Diviodurr,0,MongkokKid,0,MongkokKid,0.52,MongkokKid,0.3,MongkokKid,0.0798,MongkokKid,0.0667,MongkokKid,0.1583,MongkokKid,0.5556,MongkokKid,0.8042,,,MongkokKid,0.6127,MongkokKid,
MuCephei,0.0000,MuCephei,0,MuCephei,0,MuCephei,0,Tamiyo,1,Emissary,0.2748,Emissary,0.8714,Emissary,0.6667,Emissary,0.9524,Emissary,0.4384,Emissary,0.5604,Emissary,0.5208,Emissary,0,Emissary,0,Emissary,0,Emissary,0,Emissary,0,Emissary,0,Emissary,0,Emissary,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,Gypsiemerald,0,Gypsiemerald,0,Gypsiemerald,0,Gypsiemerald,0,Gypsiemerald,0,Gypsiemerald,0,Gypsiemerald,0,Gypsiemerald,0,Gypsiemerald,0,Gypsiemerald,0,Gypsiemerald,0,Gypsiemerald,0,Gypsiemerald,0,Gypsiemerald,0,Gypsiemerald,0,Gypsiemerald,0,Norinth,0,Norinth,0,Norinth,0,Norinth,0,Norinth,0,Norinth,0,Diviodurr,0,Diviodurr,0,,,Diviodurr,0,Diviodurr,
HoboGoblin,0.0000,HoboGoblin,0,HoboGoblin,0.5786,Rylenor,0.3,GreyWolf,0.7643,GreyWolf,0.2684,GreyWolf,0.6071,GreyWolf,0.1397,GreyWolf,0.0413,GreyWolf,0,GreyWolf,0.0733,GreyWolf,0.0333,GreyWolf,0.8143,GreyWolf,0,GreyWolf,0.0685,GreyWolf,0.1311,GreyWolf,0.0833,GreyWolf,0.0571,GreyWolf,0.284,GreyWolf,0.0501,GreyWolf,0.0417,GreyWolf,0.1026,GreyWolf,0.1792,GreyWolf,0.0259,GreyWolf,0.0556,GreyWolf,0.0615,GreyWolf,0.2463,GreyWolf,0.224,GreyWolf,0.1524,GreyWolf,0.0222,GreyWolf,0.063,GreyWolf,0.0183,GreyWolf,0.432,GreyWolf,0.525,GreyWolf,0.1463,GreyWolf,0.6083,GreyWolf,0.1179,GreyWolf,0.2296,GreyWolf,0.5917,GreyWolf,0.313,GreyWolf,0.6373,GreyWolf,0.6704,GreyWolf,0.2083,GreyWolf,0.3365,GreyWolf,0.5841,PoptartCat,0,PoptartCat,0,PoptartCat,0,PoptartCat,0,PoptartCat,0,PoptartCat,0,aktrainee,0.5407,aktrainee,0.425,,,aktrainee,0.3238,aktrainee,
Timothy,0.0000,Timothy,0,Timothy,0,Timothy,0,Rylenor,0.1071,,,vizzerdrix,0.4286,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,Guest2,0,Guest2,0,Guest2,0,Guest2,0,Guest2,0,Guest2,0,Guest2,0,Guest2,0,Guest2,0,Guest2,0,Guest2,0.2426,Guest2,0.4718,Guest2,0,Guest2,0,Guest2,0,Guest2,0,RenTrout,0,RenTrout,0,RenTrout,0,RenTrout,0,RenTrout,0,RenTrout,0,Gypsiemerald,0.2222,Gypsiemerald,0.25,,,Gypsiemerald,0.1905,Gypsiemerald,
Metrognomy,0.9534,Lantore,0,,,,,Timothy,0.2143,Timothy,0,Timothy,0.1786,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,Norinth,0,Norinth,0,Norinth,0,Norinth,0,Norinth,0,Norinth,0,Norinth,0,Norinth,0,Norinth,0,Norinth,0,Norinth,0,Norinth,0,Norinth,0,Norinth,0,Norinth,0,Norinth,0,Rooster,0,Rooster,0,Rooster,0,Rooster,0,Rooster,0,Rooster,0,,,Theros,0,,,Theros,1,MomirQaViggy,
Lantore,0.4041,,,,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,RenTrout,0,RenTrout,0,RenTrout,0,RenTrout,0,RenTrout,0,RenTrout,0,RenTrout,0,RenTrout,0,RenTrout,0,RenTrout,0,RenTrout,0,RenTrout,0,RenTrout,0,RenTrout,0,RenTrout,0,RenTrout,0,Serenity,1,Serenity,0.604,Serenity,0.6292,Serenity,0.6467,Serenity,0.2407,Serenity,0.6208,,,Wurmcoil,0,,,Wurmcoil,0,Wurmcoil,
,,,,,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,TomteCat,0,TomteCat,0,TomteCat,0,TomteCat,0,TomteCat,0,TomteCat,0,TomteCat,0,TomteCat,0,TomteCat,0,TomteCat,0,TomteCat,0,TomteCat,0,TomteCat,0,TomteCat,0,TomteCat,0,TomteCat,0,ThaBombs,0.4875,ThaBombs,0.556,ThaBombs,0.0833,ThaBombs,0.208,ThaBombs,0,ThaBombs,0,,,,,,,,,,
,,,,,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,PoptartCat,0,PoptartCat,0,PoptartCat,0,PoptartCat,0,PoptartCat,0,PoptartCat,0,PoptartCat,0,PoptartCat,0,PoptartCat,0,PoptartCat,0,PoptartCat,0,PoptartCat,0,PoptartCat,0,PoptartCat,0,PoptartCat,0,PoptartCat,0,TomteCat,0,TomteCat,0,TomteCat,0,TomteCat,0.0399,TomteCat,0.0667,,,,,Oberon,0.4625,,,Oberon,0.3524,Oberon,
,0.0000,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,xmanrex123,0,xmanrex123,0,xmanrex123,0,xmanrex123,0.06,xmanrex123,0,xmanrex123,0.0981,xmanrex123,0,xmanrex123,0.0296,xmanrex123,0.1,xmanrex123,0,xmanrex123,0,,,,,,,,,,,Guest2,0,,,,,,0.0484,Necrossi,0.2407,,,PoptartCat,0,PoptartCat,,,,PoptartCat,0,PoptartCat,
,,,,,,,,MuCephei,0,MuCephei,0,MuCephei,0,MuCephei,0,MuCephei,0,MuCephei,0,MuCephei,0,MuCephei,0,MuCephei,0,MuCephei,0,MuCephei,0,MuCephei,0,MuCephei,0,MuCephei,0,MuCephei,0,MuCephei,0,MuCephei,0,MuCephei,0,MuCephei,0,MuCephei,0,MuCephei,0.0156,MuCephei,0.0192,MuCephei,0.0481,MuCephei,0.1,MuCephei,0.0186,MuCephei,0.3489,MuCephei,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shaggy2000,0.732,,,,,,,,,RenTrout,0.7963,,,,,,,,
,0.0000,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,Decadentia,0.9644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Norinth,0,Norinth,,,,Norinth,0,Norinth,
madwren,1.0000,madwren,1,madwren,1,madwren,1,madwren,0.9286,madwren,0.9968,madwren,1,madwren,0.9429,madwren,1,madwren,1,madwren,0.9963,madwren,1,madwren,1,madwren,0.9167,madwren,0.9907,madwren,0.9778,madwren,0.9583,madwren,1,madwren,1,madwren,1,madwren,1,madwren,0.9963,madwren,0.8667,madwren,0.9667,madwren,0.9333,madwren,1,madwren,0.9685,madwren,0.96,madwren,0.9851,madwren,0.9733,madwren,1,madwren,0.9634,madwren,1,madwren,0.9583,madwren,1,madwren,0.9583,madwren,0.9487,madwren,0.9667,madwren,0.9583,madwren,1,madwren,0.9718,madwren,0.9593,madwren,0.9583,madwren,1,madwren,1,madwren,1,madwren,1,madwren,0.975,madwren,0.9972,madwren,0.9741,madwren,0.9167,madwren,0.9593,madwren,0.9583,madwren,0.9524,,,madwren,0.9963
Zariath,0.9452,Zariath,0.9583,Zariath,1,Zariath,0.9037,Zariath,0.9286,Zariath,0.8371,Zariath,0.9286,Zariath,1,Zariath,0.9937,Zariath,0.9452,Zariath,0.9634,Zariath,0.9875,Zariath,0.9,Zariath,0.95,Zariath,0.9519,Zariath,0.9267,Zariath,1,Zariath,1,Zariath,1,Zariath,0.8104,Zariath,0.9917,Zariath,0.9927,Zariath,0.8542,Zariath,0.9519,Zariath,0.9644,Zariath,1,Zariath,0.9944,Zariath,0.84,Zariath,0.9108,Zariath,0.9933,Zariath,0.9556,Matthew,0.9231,Matthew,0.98,Matthew,1,Matthew,0.9241,Matthew,0.9167,Matthew,1,Matthew,1,Matthew,1,Matthew,0.9963,Matthew,0.9718,Matthew,0.9926,Matthew,1,Matthew,0.9683,Matthew,0.9365,Matthew,0.975,Matthew,0.96,Matthew,1,Matthew,0.9601,Matthew,1,Matthew,1,Matthew,0.9259,ZW2007,1,ZW2007,1,,,ZW2007,1
Nickolas,1.0000,Nickolas,1,Nickolas,0.9857,Nickolas,0.9593,Nickolas,1,Nickolas,0.9979,Nickolas,0.9286,Nickolas,0.9937,Nickolas,1,Nickolas,1,Nickolas,1,Nickolas,0.9042,Nickolas,1,Nickolas,1,Nickolas,1,Nickolas,0.9756,First,0.9583,First,0.9857,First,1,First,0.9968,First,1,First,1,First,0.95,First,1,First,0.9178,First,0.9538,First,0.9481,First,0.972,First,0.9851,First,0.8711,First,1,Zariath,0.9707,Zariath,0.748,Zariath,1,Zariath,1,Zariath,0.9583,Zariath,0.963,Zariath,0.9926,Zariath,0.925,Zariath,0.9722,Zariath,0.9155,Zariath,0.8444,Zariath,0.5333,Zariath,0.8794,Zariath,0.9683,Zariath,0.9042,Zariath,0.992,Zariath,0.9792,Zariath,0.9316,Zariath,1,Zariath,0.9458,Zariath,0.9593,Matthew,0.9375,Matthew,1,,,Matthew,0.9487
MagicNinja1,0.9418,MagicNinja1,0.9583,MagicNinja1,0.9714,MagicNinja1,0.9667,MagicNinja1,1,MagicNinja1,0.8754,MagicNinja1,1,MagicNinja1,0.9524,MagicNinja1,1,MagicNinja1,1,MagicNinja1,0.9744,MagicNinja1,1,MagicNinja1,0.9857,MagicNinja1,1,MagicNinja1,0.9907,MagicNinja1,0.9778,Nickolas,0.9583,Nickolas,1,Nickolas,0.992,Nickolas,0.9755,Nickolas,1,Nickolas,0.9451,Nickolas,1,Nickolas,0.9926,Nickolas,1,Nickolas,1,Nickolas,1,Nickolas,1,Nickolas,0.9628,Nickolas,0.96,Nickolas,1,First,0.9451,First,0.928,First,0.875,First,0.9778,First,0.9083,First,0.9031,First,0.8,First,0.9167,First,0.9778,First,0.9296,First,0.9667,First,0.8875,First,0.927,First,0.9937,First,0.9083,First,0.992,First,0.9167,First,0.8519,First,0.9056,First,0.9375,First,0.9926,MadMax,0.9792,MadMax,1,,,Gideon,0.8352
Larz70,1.0000,Larz70,1,GGBond,1,GGBond,1,GGBond,1,GGBond,0.9979,Nyarlathotep,1,Nyarlathotep,0.9937,Nyarlathotep,0.9937,Nyarlathotep,0.9966,Nyarlathotep,0.967,Nyarlathotep,0.9375,Nyarlathotep,1,Nyarlathotep,0.9583,Yaanchy,0.9407,Yaanchy,0.9489,MagicNinja1,1,MagicNinja1,1,MagicNinja1,1,MagicNinja1,0.9936,MagicNinja1,1,MagicNinja1,1,MagicNinja1,0.9458,MagicNinja1,0.9259,MagicNinja1,0.9778,MagicNinja1,0.9962,MagicNinja1,1,MagicNinja1,0.98,MagicNinja1,0.9405,Gideon,0.9111,Gideon,0.9963,Nickolas,0.8938,Nickolas,1,Nickolas,0.9583,Nickolas,1,Nickolas,0.9917,Nickolas,0.9829,Nickolas,0.9259,Nickolas,0.9875,Nickolas,0.9963,Nickolas,0.9155,Nickolas,0.9593,Nickolas,0.9583,Nickolas,0.873,Nickolas,1,Nickolas,0.9292,Nickolas,1,Nickolas,0.975,Nickolas,0.8974,Nickolas,0.9778,Nickolas,1,Soybomb,0.737,Zariath,0.85,Zariath,0.927,,,MadMax,0.8938
GGBond,0.9966,GGBond,0.9167,Larz70,0.9286,Larz70,1,Larz70,1,Larz70,1,Gideon,1,Gideon,1,Gideon,1,Gideon,1,Gideon,1,Gideon,0.875,Gideon,0.9286,Gideon,0.9583,Nyarlathotep,0.9907,Nyarlathotep,0.9356,Yaanchy,0.9083,Yaanchy,0.9286,Yaanchy,1,Yaanchy,0.9393,Yaanchy,0.9583,Yaanchy,0.978,Yaanchy,0.7833,Yaanchy,0.9926,Nyarlathotep,0,Nyarlathotep,1,Nyarlathotep,0.9574,OperaSM,0.928,Nyarlathotep,0.9145,MagicNinja1,0.8867,MagicNinja1,0.9778,Gideon,0.9597,Gideon,1,Gideon,0.7667,Gideon,0.9074,Gideon,0.8167,Gideon,0.812,Gideon,0.8556,Gideon,0.8917,Gideon,0.9556,Gideon,0.8979,Larz70,1,Larz70,0.9583,Larz70,1,Larz70,1,Ironer,0.9583,Houdin,0,Houdin,0.9458,Houdin,0.9345,Houdin,0.9963,Houdin,0.9167,oikeus,0.9,First,0.9583,First,0.8032,,,Zariath,0.9304
Demonious,1.0000,Matthew,1,Matthew,1,Matthew,1,Matthew,1,Matthew,0.9691,Houdin,0,Houdin,0.946,Houdin,0.9524,Houdin,0.7466,Houdin,1,Houdin,1,Houdin,1,D3r3lict,0.9458,Gideon,0.9296,AmoXJS,0.7956,Nyarlathotep,0.9167,Nyarlathotep,0.9286,Nyarlathotep,1,Nyarlathotep,1,Nyarlathotep,0.9042,Nyarlathotep,0.989,Nyarlathotep,0.9583,Nyarlathotep,0.9667,Yaanchy,0.9778,OperaSM,0.9962,OperaSM,0.9481,Nyarlathotep,0.792,OperaSM,0.9442,Nyarlathotep,1,Nyarlathotep,0.9926,MagicNinja1,0.9634,Soybomb,1,Soybomb,0.9167,Soybomb,0.9333,Soybomb,0.9792,Soybomb,0.9316,Soybomb,0.9111,Soybomb,0.9583,Soybomb,0.95,Soybomb,0.9366,Gideon,0.8593,Gideon,0.9583,MarsDeon,1,MarsDeon,0.927,shteev,1,Ironer,0.948,Ironer,1,Ironer,0.9345,Ironer,0.9907,Ironer,0.9792,Nickolas,0.9259,Soybomb,0.8667,Soybomb,0.6984,,,First,0.9963
TheMorbo,0.9932,Demonious,1,Demonious,0.9286,Demonious,0.9667,Demonious,0.8571,Demonious,1,OperaSM,1,OperaSM,1,OperaSM,1,GGBond,0.9795,GGBond,0.9634,GGBond,1,GGBond,0.8571,Houdin,1,,,Gideon,0.9044,AmoXJS,0.8333,AmoXJS,0.9214,AmoXJS,1,AmoXJS,0.9968,AmoXJS,1,AmoXJS,0.967,AmoXJS,0.9917,Larz70,0.9667,Larz70,0.9778,Yaanchy,1,Yaanchy,0.9926,Yaanchy,0.94,Yaanchy,0.948,OperaSM,1,OperaSM,1,Nyarlathotep,0.9634,MagicNinja1,1,MagicNinja1,0.9583,MagicNinja1,0.9778,shteev,1,shteev,0.9744,Lost4G,0.4852,Lost4G,0.8333,Lost4G,0.9556,Lost4G,0.9648,Soybomb,0.9593,Soybomb,0.9583,Gideon,0.8095,Gideon,0.9905,Larz70,1,shteev,1,shteev,0.9583,shteev,1,shteev,1,shteev,1,Houdin,0.9519,oikeus,0.9375,oikeus,1,,,Soybomb,0.8755
magegaga,0.9281,TheMorbo,1,TheMorbo,0.9286,TheMorbo,0.9185,TheMorbo,1,TheMorbo,0.9148,GGBond,1,GGBond,1,GGBond,1,OperaSM,1,OperaSM,1,OperaSM,1,OperaSM,1,GGBond,0.9583,Houdin,0.9556,D3r3lict,0.9511,Gideon,0.9,Gideon,1,Gideon,1,Demonious,0.9947,Demonious,0.8917,Demonious,0.9451,Demonious,0.925,AmoXJS,0.9111,AmoXJS,0.9467,Larz70,0.9462,Larz70,0.9741,Larz70,1,Larz70,0.9665,Yaanchy,0.9733,Yaanchy,0.9778,OperaSM,1,Nyarlathotep,0.98,Nyarlathotep,1,Nyarlathotep,0.9778,MagicNinja1,1,MagicNinja1,0.9829,shteev,0.9852,shteev,1,shteev,0.9926,shteev,0.9648,Lost4G,0.8778,Lost4G,0.925,Soybomb,0.9302,Soybomb,1,MarsDeon,0.7792,Larz70,1,Larz70,1,Larz70,0.9858,Larz70,1,Larz70,0.9583,Ironer,0.9667,Nickolas,0.9917,Nickolas,0.9524,,,oikeus,0.9927
shteev,0.9726,magegaga,0.9583,Lost4G,0.8857,Lost4G,0.9926,Lost4G,0.8571,Masaana,0.951,Larz70,1,Larz70,1,Larz70,1,Larz70,1,Larz70,1,Larz70,0.9583,Larz70,1,OperaSM,1,GGBond,0.9556,Houdin,0.9067,D3r3lict,0.9458,D3r3lict,1,D3r3lict,0.9,Gideon,0.9989,Gideon,0.9167,Gideon,0.9707,edhmage,0.8333,Demonious,1,Demonious,0.9711,AmoXJS,0.9962,AmoXJS,0.9704,AmoXJS,1,AmoXJS,0.9368,Larz70,0.9956,Larz70,0.8889,Yaanchy,1,OperaSM,1,OperaSM,1,OperaSM,1,Nyarlathotep,1,Nyarlathotep,0.9658,MagicNinja1,0.9593,MagicNinja1,0.9375,MagicNinja1,1,MagicNinja1,0.9542,shteev,1,Ironer,0.9625,Lost4G,1,Lost4G,1,KageTora,0.9167,MarsDeon,1,MarsDeon,0.975,MarsDeon,0.849,Gideon,0.9778,Daninja,0.9583,shteev,0.9667,Houdin,0.95,Houdin,0.8825,,,Nickolas,0.9597
Lucian,0.9897,shteev,0.9917,magegaga,1,magegaga,0.9852,magegaga,1,Lost4G,0.8722,Matthew,0.9143,Matthew,1,Matthew,0.9524,Matthew,0.9692,Matthew,1,Matthew,1,Matthew,1,Larz70,0.9583,OperaSM,1,GGBond,0.9067,Houdin,0.9542,Houdin,0.7714,Houdin,1,D3r3lict,1,D3r3lict,0.9917,D3r3lict,0.956,Lost4G,0.7083,Shrek,0.9593,MarsDeon,0.9333,Demonious,0.9231,Demonious,0.8667,Demonious,1,Demonious,0.9554,AmoXJS,0.9644,AmoXJS,0.9778,Larz70,0.9927,Yaanchy,1,Yaanchy,0.9333,Yaanchy,1,OperaSM,1,OperaSM,0.9772,Nyarlathotep,0.9926,Nyarlathotep,0.9667,Nyarlathotep,0.9704,Yogsoth,0.9437,Yogsoth,0.9259,shteev,1,summonghost,1,summonghost,1,Gideon,0.8208,Gideon,0.9,Gideon,0.85,Gideon,0.8803,MarsDeon,0.9296,Gideon,0.9458,Larz70,1,Ironer,1,Ironer,0.9365,,,Houdin,0.9231
